start_id,end_id,normalized_relation
C0393983,C0018787,BE
C0018787,C0025148,LOCATE_IN
C0393983,C1302234,BE
C0020255,C0205087,BE
C0205087,C0230779,BE
C0022023,C0006104,BE
C0006104,C0014239,OCCUR_IN
C0022023,C0022023,BE
C0022023,C2937226,BE
C0022023,C0393983,BE
C0393983,C0016519,OCCUR_IN
C0006114,C4055506,BE
C0020255,C0007799,BE
C0442805,C0442805,BE
C0013604,C0442805,BE
C0019080,C0442805,BE
C0027651,C0442805,BE
C0442805,C0205102,BE
C0442805,C0006104,BE
C0022023,C0270611,MECHANISM_IS
C0040300,C0270611,MECHANISM_IS
C0019270,C0040300,BE
C4086564,C0006104,BE
C4086564,C0332454,BE
C0022023,C0019080,BE
C0007820,C0006111,BE
C0007820,C1184743,BE_CAUSE_OF
C0007820,C0011065,BE_CAUSE_OF
C0007820,C1301721,BE_COMMON_CAUSES_OF
C0028778,C0007820,ETIOLOGY_IS
C4290180,C0007820,ETIOLOGY_IS
C0679401,C0007820,ETIOLOGY_IS
C0038454,C0022023,DIAGNOSE_BY
C0040053,C0030054,BE
C0040053,C1524026,BE
C0013922,C0030054,BE
C0013922,C1524026,BE
C0030054,C0021308,BE
C0030054,C0441713,BE
C1524026,C0021308,BE
C1524026,C0441713,BE
C1517945,C3263722,BE
C0014239,C3263722,BE
C0020683,C0014239,BE_TYPE
C0033382,C3263722,BE
C0019080,C1710632,BE
C1710632,C0010957,BE
C1710632,C0027627,BE
C0006104,C0205250,BE
C0006104,C0243163,BE
C0006104,C0243163,BE
C0006104,C0007165,BE
C0006104,C0030055,BE
C0007818,C0851285,BE
C0006104,C0441712,BE
C0242184,C1283004,BE_CAUSE_OF
C0238617,C1283004,BE
C0242184,C1516240,BE_CAUSE_OF
C0014239,C1516240,BE
C0007018,C1516240,BE
C0242184,C0040549,BE_CAUSE_OF
C0238080,C0030054,BE_TYPE
C0022116,C0442856,BE
C0442856,C0020649,BE
C0442856,C1096458,BE
C0752304,C0020649,BE
C0020649,C0033095,OCCUR_IN
C0033095,C0018790,BE
C0033095,C0036974,BE
C0027882,C0752304,SUSCEPTIBLE_TO
C0027882,C0007634,BE
C0027882,C0007634,BE
C0027882,C0007634,BE
C0009818,C0949366,BE
C0007785,C0011065,BE
C0022116,C0205082,BE
C0022116,C1301808,BE
C0014239,C0006110,BE
C0006110,C0031843,BE
C0006110,C0231832,BE
C0205343,C0199470,BE
C0006104,C0004372,BE
C0006104,C0042497,BE
C0022116,C0006104,BE
C0022116,C0011198,BE
C0022116,C1413096,BE
C0205148,C0018220,BE
C0205343,C0677043,BE
C0677043,C0683312,GROUP_INTO
C1279919,C0439227,BE
C1279919,C0027882,BE
C0007634,C0022023,BE
C0007634,C0010834,BE
C0007634,C0521447,BE
C0007634,C0333732,BE
C0392747,C0004112,OCCUR_IN
C0392747,C0028944,OCCUR_IN
C0441472,C0027950,BE
C0392747,C0439227,BE
C0392747,C1561251,BE
C0392747,C0004651,BE
C0392747,C0700080,BE
C0392747,C3550269,BE
C0043240,C0014239,BE
C0043240,C0040300,BE
C0043240,C0017639,BE
C0043047,C0242961,OCCUR_IN
C0043047,C0242961,OCCUR_IN
C0242961,C0449719,BE_AT
C1710706,C0038838,BE
C0037775,C0013470,BE_AT
C0017446,C0332479,BE
C0332479,C0337094,BE_LOCATED_ON
C0332479,C0475210,BE
C0028790,C0022116,BE
C0028790,C0021308,BE
C0021308,C0085393,BE
C0332479,C0005775,BE
C0010957,C0005775,BE
C0205093,C0242961,BE
C0521400,C0242961,BE
C0039729,C0005767,BE
C0004781,C0005767,BE
C0682708,C0005767,BE
C0039729,C0034693,BE
C0004781,C0034693,BE
C0682708,C0034693,BE
C0264978,C0022023,BE_COMMON_IN
C0018787,C1704212,BE
C0340515,C1704212,BE_A_CONDITION
C3258293,C1704212,BE_A_CONDITION
C0004238,C1704212,BE_A_CONDITION
C0040038,C0003842,ARISE_BY
C0040038,C0003842,BE
C0040038,C0003483,BE
C0079946,C0005775,BE
C0079946,C0006104,BE
C0238096,C0016522,OCCUR_IN
C0042449,C0079946,BE_TYPE
C0013928,C0079946,BE_TYPE
C0013928,C0043251,BE
C0003842,C0264978,COMMONLY_AFFECTED_BY
C0149566,C0007276,BE
C1704212,C0005847,BE
C1704212,C0017446,BE
C0017446,C0003850,BE
C0028778,C0007785,BE
C0028778,C2936350,BE
C0205145,C0226088,BE
C0205145,C0079946,BE
C0205145,C0003842,BE
C0028778,C0022023,BE
C0028778,C0022023,BE
C0028778,C0013931,BE
C0028778,C1301886,BE
C1301886,C0333559,BE
C0333559,C0700321,OCCUR_IN
C0700321,C0006109,BE
C0006109,C0020538,BE
C1513853,C1096458,BE
C1513853,C0333275,EVOLVE_AS
C0333275,C0332466,BE
C0332466,C1948058,OCCUR_IN
C0332466,C0022023,OCCUR_IN
C0007785,C0027950,BE
C0027950,C0022023,BE
C0022023,C0920762,BE
C0022023,C0024432,BE
C0022023,C3550269,BE
C0021308,C4024615,BE
C0021308,C0553580,BE
C0333275,C0031256,MANIFEST_AS
C0205288,C2749591,BE
C0021308,C2749591,BE
C0022023,C0015376,BE
C0022023,C2985494,BE
C0333275,C0205231,BE
C0205231,C0005779,BE
C0013604,C0040300,BE
C0040300,C0441472,BE
C0441472,C0302908,BE
C0302908,C0040300,BE
C0027882,C0475224,BE_TYPE
C0225336,C0013604,BE
C0027836,C0013604,BE
C0004112,C0027836,BE_TYPE
C5551822,C0034693,BE
C0027950,C3263722,BE
C0027950,C0024432,BE
C0024432,C0026969,BE
C0024432,C0699900,BE
C0024432,C0221198,RETAIN_IN
C0004112,C0020564,BE
C0004112,C0152060,BE
C0004112,C0010834,BE
C0521447,C0684320,BE
C1184743,C0439794,BE
C0439794,C0006901,BE
C0439794,C5551822,BE
C1184743,C0677535,LOCATE_IN
C0006104,C0020538,BE
C0006104,C0012634,BE
C0006104,C0678594,BE
C0678594,C0003857,BE
C0678594,C2919945,BE
C0006104,C0027651,BE
C0038525,C0162869,BE
C0038525,C0158570,OCCUR_IN
C0001779,C0043251,BE
C0238154,C0043251,BE
C2937358,C3203359,BE
C0020538,C2937358,BE_CAUSE_OF
C0553692,C0027361,BE
C2937358,C0449719,BE
C2937358,C0007799,BE
C2937358,C0004781,OCCUR_IN
C2937358,C0039729,OCCUR_IN
C2937358,C0032639,OCCUR_IN
C2937358,C0007765,OCCUR_IN
C0022023,C0029166,BE
C0456389,C0029166,BE
C1514893,C2986411,BE
C0022023,C0037775,LOCATE_IN
C0019080,C0035126,BE
C0019080,C0039485,BE
C0205207,C1261381,BE
C0205207,C1282914,BE
C0577559,C0152279,BE
C0005767,C0205117,BE
C0019080,C0009393,TURN_INTO
C1279919,C0005778,BE
C0005778,C0013604,BE
C0013604,C0027882,BE
C0013604,C0027836,BE
C0027882,C0392747,BE
C0027836,C0392747,BE
C0334094,C0022023,BE
C0007634,C0007785,BE
C0085220,C0012634,BE
C0078939,C0002395,BE
C0078939,C0005847,DEPOSIT
C0078939,C0005847,DEPOSIT
C0002716,C0233426,BE
C0002716,C0009742,STAIN
C0011560,C0677535,BE
C0011560,C0019080,REDUCE_RISK_OF
C0332281,C0332281,BE
C0332281,C0006104,OCCUR_IN
C0019080,C0332281,BE_TYPE
C1842937,C0001779,BE
C1842937,C0019080,BE
C0019080,C0859253,BE
C3203359,C0205210,BE_CAUSE_OF
C0005136,C0005136,BE
C1883067,C0158570,BE
C1883067,C0043251,BE
C1883067,C0019080,BE
C1883067,C0005779,BE
C1883067,C0027651,BE
C3203359,C0442805,OCCUR_IN
C0442805,C0015733,OCCUR_IN
C0442805,C0029260,OCCUR_IN
C0005767,C0038527,BE
C0030705,C0018670,BE
C0018670,C0521668,BE
C0030705,C0009791,BE
C0027361,C0019080,BE_AT
C0018932,C0206194,BE
C0033325,C0019080,BE
C0333105,C0205288,BE
C0333105,C0032639,OCCUR_MAINLY_IN
C0042449,C0022009,BE
C0333105,C0019080,BE
C0333105,C0683368,BE
C0042449,C0019080,BE
C0042449,C0683368,BE
C0333105,C0444507,BE
C0042449,C0444507,BE
C0020538,C3272633,BE
C3272633,C0003842,BE
C3272633,C0003847,BE
C0003842,C0004781,BE
C0003842,C0682708,BE
C0003842,C0006121,BE
C0003847,C0004781,BE
C0003847,C0682708,BE
C0003847,C0006121,BE
C0392760,C1762617,BE
C0392760,C3203359,SUSCEPTIBLE_TO
C0002940,C1301886,BE
C1274040,C0020538,BE
C2937358,C0020538,BE
C2713497,C0021027,BE
C0002940,C0149561,BE_LOCATED_ON
C0005136,C0005847,BE
C0003857,C0021027,BE
C0241970,C0700321,BE
C0333559,C0700321,BE
C0241970,C4764031,BE_SEEN_IN
C0241970,C0004781,BE_SEEN_IN
C0241970,C0039729,BE_SEEN_IN
C0241970,C0152341,BE_SEEN_IN
C0241970,C0682708,BE_SEEN_IN
C0241970,C0032639,BE_SEEN_IN
C0241970,C0001168,BE_CAUSE_OF
C0241970,C0233794,BE
C3203359,C0700321,BE
C0019080,C0019080,BE
C0006675,C0034693,BE
C0151620,C0005823,BE
C0151620,C0021880,BE
C0151620,C1847397,BE
C1847397,C0018681,MANIFEST_AS
C1847397,C0009676,MANIFEST_AS
C1847397,C0042963,MANIFEST_AS
C1847397,C0036572,MANIFEST_AS
C1847397,C0009421,MANIFEST_AS
C0808232,C0005767,BE_NEEDED_FOR
C0022023,C0006114,BE
C0022023,C2937226,BE
C0022023,C0393983,BE
C0031256,C0018220,BE_SEEN_IN
C0031256,C0682708,BE_SEEN_IN
C0027540,C0018220,BE_SEEN_IN
C0027540,C0682708,BE_SEEN_IN
C1184743,C0005775,BE
C1184743,C0262405,BE
C1184743,C0021308,BE
C1697748,C0039128,BE
C1697748,C0041296,BE
C1697748,C0029118,BE_CAUSE_OF
C0029118,C0004030,BE
C0029118,C0019360,BE
C0029118,C0010823,BE
C0029118,C0021079,BE
C0042384,C0225992,BE
C0042384,C0021308,BE
C0042384,C0439064,BE
C0031036,C0042384,BE_TYPE
C0205225,C0042384,BE
C0205225,C0439064,BE
C0205225,C0439064,BE
C0205225,C0021376,BE
C0205225,C0017526,BE
C0205225,C1817882,BE
C0205225,C1261381,BE
C0027361,C0743491,BE
C0743491,C0338656,BE_OFTEN_ASSOCIATED_WITH
C0039798,C0021081,BE
C0038454,C2987487,BE
C2987487,C0022023,BE
C2987487,C0028778,BE
C0007785,C1517945,BE
C0007785,C0205391,BE
C0007785,C0205234,BE
C0007785,C0920762,BE
C0205234,C0013922,BE
C0332466,C0333275,BE
C2937358,C0020538,BE
C0020538,C0682708,OCCUR_IN
C0020538,C4764031,OCCUR_IN
C0020538,C0423896,OCCUR_IN
C2937358,C0085220,BE
C0085220,C0007776,OCCUR_IN
C0205359,C0205161,BE_CAUSE_OF
C0002940,C0205161,BE_TYPE
C0003857,C0205161,BE_TYPE
C0006104,C0011065,BE_CAUSE_OF
C0006104,C0231170,BE_CAUSE_OF
C3263722,C1274040,BE
C0205145,C1274040,BE
C3263722,C0205210,BE
C3263722,C4035398,BE
C3263722,C1302234,BE
C3263722,C0037925,BE
C3263722,C0006121,BE
C0205251,C0205321,BE
C0205251,C1997138,BE
C0205251,C3263722,BE
C0205251,C0085094,BE
C0006104,C0332479,DEPEND_ON
C0006104,C0726639,DEPEND_ON
C0006104,whether the head is in motion at the time of injury,DEPEND_ON
C0037775,C0332479,DEPEND_ON
C0037775,C0726639,DEPEND_ON
C0037775,whether the head is in motion at the time of injury,DEPEND_ON
C0010957,C3263722,BE
C0681698,C0010957,BE
C0037304,C0010957,BE
C0010957,C0933845,BE
C0010957,C0005839,BE
C0270611,C0205145,OCCUR_IN
C0270611,C0726639,BE
C0022023,C0009938,BE
C0022023,C0009938,BE
C0009938,C0040300,BE_CAUSE_OF
C0009938,C0022009,BE_CAUSE_OF
C0009938,C0019080,BE_CAUSE_OF
C0009938,C4552279,BE_CAUSE_OF
C0009938,C0013604,BE_CAUSE_OF
C0035253,C0043251,COMMONLY_AFFECTED_BY
C0009938,C2331062,BE_COMMON_IN
C0009938,C0039485,BE_COMMON_IN
C0006104,C0043246,BE
C0336699,C0016538,BE_TYPE
C0332255,C0016538,BE_TYPE
C0043246,C0040300,BE
C0043246,C0332453,BE
C0043246,C0019080,BE
C0009938,C0332479,BE
C0009938,C0726639,BE
C0005767,C0040300,BE
C0005767,C0006104,BE
C0005767,C0682708,BE
C0005767,C0038527,BE
C3887511,C0521447,BE
C3887511,C0010834,BE
C3887511,C0007634,BE
C1155266,C0040300,BE
C0027950,C0004651,BE
C0043251,C0934502,BE
C0022023,C0934502,BE
C0022023,C0994894,BE
C0022023,C0035253,BE
C0221505,C0017639,BE
C0221505,C0004651,BE
C0043251,C3263722,BE
C3263722,C0699952,BE
C0699952,C0162326,BE
C0026649,C0031843,BE
C2349026,C3263722,BE
C2349026,C0019080,BE
C0030705,C0010957,BE
C0030705,C0699952,BE
C0699952,C1420193,BE
C0006107,C0031843,BE
C0031843,C0018674,BE
C0751830,C0041657,BE
C0751830,C0162297,BE
C0751830,C0034929,BE
C0332189,C0205322,BE
C0205322,C0338656,BE
C0205322,C0242422,BE
C0332189,C1184743,BE
C0025266,C0149843,BE
C0149843,C4055506,BE
C0149843,C0242961,BE
C0043251,C0677535,BE
C0332454,C0019080,BE
C0019080,C0592511,BE
C0019080,C0038541,BE
C0019080,C0038527,BE
C0019080,C5667459,BE
C0038525,C0009938,BE
C0038525,C0043246,BE
C2937358,C0009938,BE
C2937358,C0043246,BE
C0022023,C0039485,BE_SEEN_IN
C0205178,C0001779,BE
C0205178,C0022023,BE
C0022023,C0205251,BE
C0022023,C0205148,BE
C0005847,C0043251,SUSCEPTIBLE_TO
C0444598,C0005847,BE_TYPE
C0012725,C0005847,BE
C0005847,C0037304,BE
C0553580,C4055506,BE
C0005767,C0037303,BE
C0005767,C0018944,BE
C0018944,C1283379,BE
C0238154,C0004015,BE
C0238154,C0013956,BE
C0013956,C0001779,BE
C0013956,C0043240,BE
C0043240,C0011065,BE
C0026649,C0042449,BE
C0042449,C0228174,BE
C0178324,C3540014,OCCUR_IN
C0043251,C0038541,BE
C0043251,C0683368,BE
C3203359,C0037304,BE
C3203359,C4055506,BE
C4055506,C0238154,BE
C0010957,C0006104,BE
C0010957,C4055506,BE
C4055506,C0018946,BE
C0238154,C0013313,BE
C0549177,C0013313,BE
C0332454,C1883067,BE
C0007634,C0003707,BE_LOCATED_ON
C0005767,C0001041,BE
C0005767,C0934502,BE
C0235946,C0600080,BE
C0600080,C0205250,BE
C0001792,C0018946,SUSCEPTIBLE_TO
C0021270,C0018946,SUSCEPTIBLE_TO
C0042449,C0205168,BE
C0018946,C0439227,BE
C0018946,C0205093,BE
C0018946,C0238767,BE
C0205117,C0751378,BE
C0683368,C0018681,BE
C0683368,C0009676,BE
C0683368,C0205329,BE
C0205178,C0005767,BE
C0005767,C0205148,BE
C0005767,C0032207,BE
C0014239,C0016203,BE
C0038527,C1325557,BE_OFTEN
C0018946,C0024348,BE
C0024348,C0003241,OCCUR_IN
C0018946,C0018180,BE
C0040300,C0439230,OCCUR_IN
C0018946,C0016059,BE
C0016059,C0439231,OCCUR_IN
C0018946,C0004015,BE
C0019080,C0040300,BE
C0019080,C0205288,BE
C0018944,C0005767,BE
C0018944,C0205177,BE
C0332454,C1883067,BE
C0019080,C1883067,OCCUR_IN
C0019080,C0010271,EXTEND_TO
C3263722,C0006104,BE
C0043251,C3263722,BE
C0043251,C3263722,BE
C2717914,C0270611,BE_TYPE
C2717914,C0270611,BE_TYPE
C0270611,C0726639,BE
C0006104,C0004461,BE
C0004461,C0699952,BE
C0699952,C0521654,BE
C0699952,C0205343,BE
C0005767,C0238154,BE
C0005767,C0018946,BE
C0005767,C0933845,BE
C0005767,C0038525,BE
C0752155,C0025362,BE
C0752155,C0007789,BE
C0752155,C0027794,BE
C0220781,C0026753,BE
C0009818,C1821244,BE
C0009818,C0010957,BE
C0009818,C1821244,BE
C0009818,C0010957,BE
C3263722,C0220781,BE
C0441471,C0031437,BE
C0017337,C0752155,BE
C0017337,C0031847,BE
C0017337,C0027882,BE
C0017337,C0034693,BE
C0017337,C1154413,BE
C0017337,C0007634,BE
C0017337,C0007634,BE
C0017337,C0007634,BE
C0220806,C0232910,BE
C0314732,C0232910,BE
C0008073,C0031847,BE
C0314603,C0004352,BE
C0017337,C0243107,BE
C0017337,C0024501,BE
C0035372,C1847879,BE_TYPE
C0035372,C1518613,BE
C1518613,C0035372,BE
C0035372,C0521654,BE
C2987487,C0009240,BE
C2987487,C0026649,BE
C0220781,C1160340,BE
C0231024,C0007799,BE
C0231024,C0006104,BE
C0231024,C0037925,BE
C0231174,C0000768,BE
C0231024,C0000768,BE
C0220781,C0000768,BE
C0220781,C0000768,BE
C0220781,C0000768,BE
C0220781,C0000768,BE
C0027794,C0752155,BE_TYPE
C0027794,C0752155,BE
C0178638,C0027794,REDUCE_RISK_OF
C0001554,C0027794,BE
C1881134,C0027794,BE
C0033684,C0027794,BE
C0243067,C0231024,BE
C0231024,C0037925,BE
C0080174,C0443157,BE_TYPE
C0080178,C0220781,BE_TYPE
C0080178,C1300196,BE
C0080178,C0521400,BE
C0025312,C0022023,BE
C0022023,C1457869,OCCUR_IN
C0025312,C0024094,OCCUR_MAINLY_IN
C0030705,C2987487,BE
C0030705,C0009932,BE
C0033213,C0457845,BE
C0033213,C0851162,BE
C0002902,C0220781,BE
C0220781,C0332197,BE
C0220781,C0332197,BE
C0025312,C0025285,BE
C0025312,C0933845,BE
C0933845,C0678594,BE
C0014065,C0040300,BE
C0040300,C1457869,BE
C0014065,C0028785,BE
C0014065,C1116439,BE
C0440746,C0016169,EXTEND_TO
C0025958,C0220781,BE
C0220781,C0449468,BE
C0025958,C0700321,BE
C0025958,C0008625,BE
C0025958,C0015923,BE
C0025958,C0019693,BE
C0025958,C0276289,BE
C0025958,C0017337,BE
C0027882,C0007776,BE
C0870134,C0205286,BE
C0205286,C0700321,BE
C0221355,C0449468,BE
C0221355,C0549177,BE
C0221355,C0019247,BE
C0007589,C0000768,BE
C0007589,C0000768,BE
C0000768,C0027882,BE
C0026882,C0220781,BE
C0079541,C0000768,BE_TYPE
C0079541,C0449774,BE
C0079541,C1521761,BE
C0079541,C0078982,BE
C0079541,C0006104,BE
C0079541,C0243067,BE
C0243067,C0266667,BE
C0079541,C0449432,BE
C0000768,C1517945,BE
C1517945,C0266463,REFER_TO_AS
C0000768,C0442805,BE
C0442805,C0266464,REFER_TO_AS
C0220781,C0449719,BE
C0220781,C0449719,BE
C0003803,C0555206,REFER_TO_AS
C0003803,C1116439,BE
C0003803,C0332479,BE
C0003803,C0231448,BE
C0003803,C0020255,BE
C0003803,C3536738,BE
C0750929,C0040421,BE
C0040421,C0016519,BE
C0020488,C0806140,BE
C0020488,C0332459,BE
C0806140,C0018681,BE
C0806140,C4231054,BE
C0332459,C0018681,BE
C0332459,C4231054,BE
C0549433,C0683368,BE
C0010964,C0549177,BE
C0010964,C0332197,BE
C0010964,C0549177,BE
C0270611,C0178795,OCCUR_IN
C0270611,C5382027,BE
C0007789,C0205329,BE
C0205329,C0026838,BE
C0205329,C0013421,BE
C0205329,C0004134,BE
C0205329,C0004158,BE
C0205329,C0030552,BE
C0205329,C0678804,BE
C0019080,C3263722,BE_TYPE
C0021308,C3263722,BE_TYPE
C3263722,C0178795,OCCUR_IN
C0021294,C0475072,REDUCE_RISK_OF
C0475072,C0475737,LOCATE_IN
C0475072,C0205093,BE
C0019080,C0007799,EXTEND_TO
C0019080,C0038527,EXTEND_TO
C0019080,C0020255,BE
C0021308,C4476645,OCCUR_IN
C4476645,C0023529,BE
C0021308,C0021294,OCCUR_IN
C0021308,C0205251,BE
C0205251,C0242961,BE
C0205251,C0333582,BE
C1511606,C0228174,BE
C1511606,C0018220,BE
C1511606,C0682708,BE
C0085584,C1511606,BE
C0022023,C0005615,BE
C0022023,C0022023,BE
C0227099,C0025018,BE
C0025018,C0040558,BE
C0025018,C0010823,BE
C0040558,C0022023,BE
C0040558,C4552279,BE
C0010823,C0022023,BE
C0010823,C4552279,BE
C0370003,C0023529,BE
C0370003,C0205234,BE
C0205234,C1184743,BE
C0220781,C0017397,BE
C0220781,C0035668,BE
C3263722,C0449774,BE
C3263722,C1521970,BE
C0733755,C0449774,BE
C0733755,C1521970,BE
C0220781,C0231174,BE
C0220781,C0220781,BE
C0220781,C1326504,BE
C2347482,C0019080,BE
C0019080,C0475737,LOCATE_IN
C0019080,C0007799,BE
C2347482,C0475224,BE
C0475224,C0023529,BE
C0022023,C0006104,BE
C0022023,C1446300,BE
C0022023,C0162326,BE
C0006104,C0009450,BE
C0014239,C0009450,BE
C0034494,C0027763,BE
C0038172,C0178784,BE
C0038172,C0006104,BE
C0010957,C0027882,BE
C0010957,C0007634,BE
C0010957,C0314732,BE
C0010957,C0445623,BE
C0010957,C0020964,BE
C0314732,C0027763,BE
C0796572,C0314732,BE
C0796572,C0678861,BE
C0332261,C0314732,BE
C0332261,C0332853,BE
C0029235,C0175566,BE
C0029235,C0034693,BE
C0029235,C0439669,BE
C0445623,C1322759,BE
C0445623,C1521738,BE
C0231448,C0022023,OCCUR_IN
C0231448,C0022023,OCCUR_IN
C0016169,C0231448,BE
C0446908,C0016169,BE
C0553580,C0016169,BE
C0439663,C0231448,BE
C0029443,C0231448,BE
C0029443,C0231448,BE
C0000768,C0231448,BE
C0025312,C0000768,BE
C0031119,C0450254,BE
C0034494,C0042776,BE
C0019360,C0042776,BE
C0034494,C1550548,BE
C0019360,C1550548,BE
C0441712,C0314732,BE
C0851162,C3540014,RESTRICT_TO
C1883067,C0004623,BE
C0038541,C0004623,BE
C1883067,C0026946,BE
C0038541,C0026946,BE
C0270629,C0205234,BE
C0022023,C0037199,BE
C0022023,C0029443,BE
C1883067,C0037926,BE
C1883067,C0013956,BE
C0022023,C0038541,BE
C0022023,C0038541,BE
C0022023,C0038539,BE
C0022023,C0038539,BE
C0038539,C4086564,BE
C0040046,C0042449,OCCUR_IN
C0042449,C0038541,BE
C0040046,C0948441,BE
C0040046,C0022023,BE
C0030705,C0015967,BE
C0030705,C0018681,BE
C0030705,C0151315,BE
C0013470,C0751378,BE
C0751378,C0205145,BE
C0013470,C0023380,BE
C0013470,C0009421,BE
C0012621,C0014009,TREATMENT_IS
C0039798,C1514893,BE
C0205197,C0041984,BE
C0039798,C2826210,BE
C0025289,C1155266,BE
C1155266,C0228126,BE
C0228126,C0038527,LOCATE_IN
C0006104,C0025309,BE
C0393444,C1513853,BE
C1513853,C3203359,BE
C0220654,C0334227,BE
C0729584,C0267924,BE_TYPE
C0267924,C0004611,BE
C0729584,C0025290,BE_TYPE
C0025290,C0042776,BE
C0729584,C0154653,BE_TYPE
C0154653,C0041296,BE
C0154653,C0037973,BE
C0154653,C0016832,BE
C0022023,C0015127,BE
C0014009,C1413096,BE
C0445623,C0038170,BE
C0445623,C0018150,BE
C0004611,C4698447,VARY_IN
C0014834,C0004611,BE_COMMON_CAUSES_OF
C0579233,C0004611,BE_COMMON_CAUSES_OF
C0027575,C0004611,BE
C0027575,C0004611,BE
C0038410,C0004611,BE
C0023861,C0004611,BE
C0004611,C0449913,BE
C0004611,C0025287,BE
C0004611,C5233653,BE
C5233653,C0018681,BE
C5233653,C0085636,BE
C5233653,C0022107,BE
C5233653,C0683369,BE
C5233653,C0151315,BE
C0037943,C0442805,BE
C0022023,C1420099,BE
C0022023,C0748024,BE
C0022023,C0017725,BE
C1292734,C1302234,BE_OFTEN
C0028128,C0030705,BE
C0001554,C0030705,BE
C0015388,C0205178,BE_EVIDENT_IN
C0015388,C0228126,BE_LOCATED_ON
C0228126,C0006104,BE
C0005847,C0700140,BE
C0005847,C0205402,BE
C0034161,C0005847,EXTEND_TO
C0027950,C0038527,BE
C0027950,C0242961,BE_LIMITED_TO
C0038128,C0029235,BE
C0205082,C0020283,REFER_TO_AS
C0020283,C0948441,BE
C0020283,C0006104,BE
C0007634,C0006104,BE
C0006104,C0014239,REFER_TO_AS
C0014239,C0220781,BE
C0233494,C0302598,REFER_TO_AS
C1280500,C1514893,BE
C0025290,C4061114,BE
C0025290,C0079946,BE
C0025290,C0220912,BE
C0025290,C0677517,BE
C0333534,C0024282,BE
C0333534,C0033684,BE
C0333534,C0522082,BE
C0025290,C0006114,BE
C0205288,C0333386,BE
C0026912,C0154653,BE
C0037973,C0154653,BE
C0016832,C0154653,BE
C0004611,C0933845,BE
C0022023,C0933845,BE
C0022023,C0933845,BE
C0041318,C0018681,MANIFEST_AS
C0041318,C0231218,MANIFEST_AS
C0041318,C0009676,MANIFEST_AS
C0041318,C0042963,MANIFEST_AS
C0041318,C0007634,BE
C0041318,C0806987,BE
C0041318,C0521447,BE
C0033684,C0205250,BE
C0423896,C1513371,BE
C0009450,C0041295,BE
C0041295,C0025289,BE
C0041318,C0003707,BE
C0041318,C0020255,BE
C0020255,C2985494,BE
C0267924,C0934502,BE
C0015388,C0006121,BE
C0015388,C0007765,BE
C0015388,C0228126,BE
C1510428,C0007457,LOCATE_IN
C0085437,C0004623,BE_TYPE
C0027927,C0153188,BE
C0027927,C0039128,OCCUR_IN
C0019693,C0027927,REDUCE_RISK_OF
C0027927,C0019693,BE
C0039128,C0028654,BE
C0005847,C0154653,BE
C0005847,C0178499,BE
C0005847,C0014100,BE
C0014100,C0032112,BE
C0014100,C0024264,BE
C0205858,C0933845,BE
C0205858,C1850496,BE
C0205858,C0334094,BE
C0205858,C0031843,BE
C0205858,C0031843,BE
C0205858,C0085633,BE
C0085633,C0022023,BE
C0205858,C0014239,BE
C0039223,C0010957,BE
C0501385,C0205955,LOCATE_IN
C0039223,C0576694,BE
C0039223,C0004134,BE
C0039223,C1517945,BE
C1517945,C0010957,BE
C1517945,C1883709,BE
C1883709,C0003892,BE
C0039223,C0152027,BE
C0152027,C0278146,BE
C0039223,C0332197,BE
C0948264,C0027763,BE
C0948264,C0006034,BE
C0006034,C0024198,BE
C0948264,C0025290,BE
C0948264,C0015464,BE
C0948264,C0085584,BE
C0948264,C0152025,BE
C3550269,C0227496,BE
C0021880,C0553686,BE
C3203359,C0302598,BE
C3203359,C0025289,BE
C3203359,C0740384,BE
C0038894,C0026565,BE
C0003232,C0026565,BE
C0037943,C0423896,BE
C0037943,C1854838,BE
C0023508,C0205250,BE
C0033684,C0205250,BE
C0243010,C0006104,BE
C0243010,C0025289,BE
C0025289,C0025309,BE
C0243010,C0933845,BE
C0243010,C0334139,BE
C0243010,C0333734,BE
