START_ID,END_ID,TYPE
C0927195,C0023890,results_in
C0019158,C0927195,causes
C0004799,C0040300,acts_as_boundary_between
C0004799,C0014609,provides_support_to
C0004799,C1947951,is_part_of
C1947951,C0022646,located_in
C0015350,C1167404,has_form
C0015350,C0004799,has_form
C0699900,C0026559,accompany
C0699900,C0017337,accompany
C0699900,C0334133,accompany
C0699900,C1269955,accompany
C1167404,C0040300,located_in
C1167404,C1267092,located_between
C1257975,C1167404,synthesizes
C0016030,C1257975,is_a
C1167404,C0969669,is_composed_of
C1167404,C0969670,is_composed_of
C1167404,C0016055,is_composed_of
C1167404,C0013765,is_composed_of
C1167404,C0033692,is_composed_of
C1167404,C0178695,is_composed_of
C1167404,C0004799,forms
C0004799,C0014609,is_synthesized_by
C0004799,C0007634,is_synthesized_by
C0004799,C0969670,is_composed_of
C0004799,C0022984,is_composed_of
C0015350,C0033684,is_composed_of
C0582263,C0039526,confers
C0582263,C2983697,confers
C0009325,C0582263,is_a
C0013765,C0582263,is_a
C0033692,C0034693,is_a
C0020196,C0034693,is_a
C0034693,C0237834,permit
C0034693,C0024069,permit
C0017968,C0013879,connect
C0017968,C0007634,connect
C0009325,C0030956,are_composed_of
C1302674,C0994334,form
C0332307,C0225328,form
C0225328,C0020276,are_stabilized_by
C0969669,C0009780,form
C0009780,C0005931,is_part_of
C0009780,C0039508,is_part_of
C0009780,C0007301,is_part_of
C0009780,C0005847,is_part_of
C0009780,C0444099,is_part_of
C0237897,C1017315,derives_from
C0851285,C0015350,is_associated_with
C0225325,C0039526,have
C0007004,C0037473,attract
C0007004,C0043047,attract
C0007004,C0331858,generate
C0019143,C0380603,binds
C0075691,C0007634,is_a
C0075691,C0380603,bind
C0075691,C0037420,facilitates
C1709915,C0024375,is_catalyzed_by
C0024375,C0003968,is_dependent_on
C0003969,C0241052,causes
C0003969,C0043240,causes
C0003969,C0019080,causes
C0314603,C0029434,cause
C0314603,C0013720,cause
C0009333,C0025255,contributes_to
C0227099,C1301886,regulate
C0009334,C0227099,is_a
C0009334,C0007301,located_in
C0009337,C0225328,provides
C0013765,C0040300,confers
C0230899,C0013765,consist_of
C0230899,C0150775,consist_of
C0243067,C4021790,lead_to
C0243067,C1762617,lead_to
C0024796,C0243067,associated_with
C0060321,C0470187,controls
C0033692,C0205250,form
C0205250,C0441722,confer
C0033692,C0024069,provide
C0033692,C0007301,located_in
C0033692,C0017973,consist_of
C0022563,C0017973,is_a
C0008466,C0017973,is_a
C0017973,C0042706,attached_to
C0042706,C0020196,linked_to
C0020196,C0020196,is_a
C0007004,C0007447,attract
C0007004,C0567416,attract
C0033692,C1257900,serve_as
C0016026,C0018284,is_a
C0021760,C0018284,is_a
C0033692,C0596290,have_role_in
C0033692,C0600210,have_role_in
C0033692,C0001511,have_role_in
C0017968,C3821327,involved_in
C0017968,C0007634,involved_in
C0300500,C3821327,involved_in
C0300500,C0007634,involved_in
C0016055,C0017968,is_a
C0016055,disulfide-linked dimer,consists_of
C0016055,C0015350,binds_to
C0016055,C0021701,binds_to
C0022984,C0004799,is_component_of
C0022984,C0034800,mediates_interaction_between
C0021701,C0007634,link
C0021701,C0567416,associated_with
C0567416,C0031727,recruit
C0567416,C0031727,activate
C0031727,C1332447,trigger
C0016055,C0596790,is_component_of
C0022984,C0004799,is_constituent_of
C0021701,C0300500,is_a
C0300500,C0007578,is_also_known_as
C0680022,C0007578,is_a
C0006631,C0007578,is_a
C0282651,C0007578,is_a
C0016055,C0124761,is_a
C0016055,C0016030,synthesized_by
C0016055,C0026473,synthesized_by
C0016055,C0014257,synthesized_by
C0016055,C0009325,binds_to
C0016055,C0015982,binds_to
C0016055,C0019134,binds_to
C0016055,C0033692,binds_to
C0016055,C0021701,binds_to
C0016055,C0333562,provides_scaffold_for
C0016055,C0302600,provides_scaffold_for
C0016055,C1317977,provides_scaffold_for
C0022984,C0004799,is_most_abundant_glycoprotein_in
C0022984,C0007634,connects
C0022984,C0007634,connects
C0022984,C0025255,mediates
C0022984,C0596290,modulates
C0022984,C0007589,modulates
C0022984,C0007608,modulates
C0021701,C0599220,are_composed_of
C0021701,C0007634,allow
C0021701,C3821327,mediate
C0021701,C0032176,play_a_critical_role_in
C0021701,C0449432,attach_to
C1145667,C1621636,can_trigger
C1621636,C0007608,influence
C1621636,C0596290,influence
C0596290,C0243107,is_fundamental_to
C0596290,C0024501,is_fundamental_to
C0596290,C0007634,is_fundamental_to
C0020507,C0598312,involves
C0020507,C0026255,involves
C0020507,C0010813,involves
C0007586,C0152060,is_a
C0007586,C0079395,consists_of
C0007586,C0080129,consists_of
C0007586,C0020283,consists_of
C0007586,C0007591,consists_of
C3820815,C0079394,are_in
C0598312,C0018790,results_in
C0015499,C0018790,results_in
C0227525,C0007634,are
C0027882,C0007634,are
C0225828,C0007634,are
C0007634,C1514485,have_lost_the_capacity_to
C0007586,C0040627,is_regulated_by
C0007586,C0243077,is_regulated_by
C1516334,C0079183,is_driven_by
C1516334,C0243045,is_driven_by
C0004015,C0079183,form_complexes_with
C0442805,C0026606,leads_to
C0079183,C0004015,bind_to
C0733511,C0012860,sense
C0733511,C0008633,sense
C1517340,C0012854,monitors
C0205616,C0012854,ensures
C1155874,C1516334,delays
C1155874,C0441712,triggers
C0314603,C0162638,causes
C0314603,C0231337,causes
C0162638,C0441712,occurs_through
C0231337,C0441712,occurs_through
C0243077,C1155874,enforce
C0243077,C0439855,modulates
C0243045,C0919418,is_a
C0243045,C0919418,is_a
C0243045,C0919418,is_a
C0243045,C0439064,inhibits
C0243045,C0439064,inhibits
C0243045,C0439064,inhibits
C0243045,C0919418,is_a
C0243045,C0919418,is_a
C0243045,C0919418,is_a
C0243045,C0919418,is_a
C0243045,C0246957,affects
C0243045,C0246957,affects
C0243045,C0246957,affects
C0243045,C0246957,affects
C0243045,C0246957,affects
C0243045,C0246957,affects
C0243045,C0246957,affects
C0243045,C0246957,affects
C0033684,C0007634,allows
C0007634,C0007634,results_in
C0007634,C0287850,at_risk_for
C0206454,C1516334,stimulates
C0206454,C0007634,promotes
C1520120,C0007634,is_marked_by
C1520120,C0007634,is_marked_by
C1520120,C0442805,is_marked_by
C1520120,C0030013,is_marked_by
C0872372,C0040300,can_give_rise_to
C0246957,C0022023,regulates
C0079183,C0022023,regulates
C0079183,C0022023,regulates
C0246957,C0033684,phosphorylates
C0079183,C0033684,phosphorylates
C0079183,C0033684,phosphorylates
C0079183,C0080129,is_active_in
C0079183,C0080129,is_active_in
C0079183,C0022023,is_essential_for
C0243077,C0246957,act_on
C0243077,C0079183,act_on
C0079471,C0004015,can_inhibit
C0598086,C0004015,can_inhibit
C1366618,C0004015,can_inhibit
C1171322,C0599732,replace
C1171322,C0032659,maintain
C0038250,C0007634,differentiate_into
C0038250,C0014609,located_at
C0038250,C0232902,differentiate
C0038250,C0871161,characterized_by
C0038250,C0019868,exist_under_conditions_of
C1155711,C0007634,enables
C1155711,C1155692,can_follow
C1155711,C3893683,can_follow
C1155692,C0007590,is_a_type_of
C0011011,C1516345,enters
C0011011,C0596981,gives_rise_to
C0011011,C0205618,remains
C0011011,C0179586,retains
C3893683,C1516240,results_in
C3893683,C0013936,occurs_early_in
C0032659,C0013936,expand_during
C3893683,C0038435,occurs_under_conditions_of
C3893683,C0005953,occurs_in
C3893683,C0013216,occurs_after
C0038250,C0553580,have
C0596508,C0007634,also_known_as
C0596508,C0205618,are
C0596508,C0205102,located_in
C0596508,C0007634,have
C0596508,C0007634,can_give_rise_to
C0596508,C1519561,are
C0007634,C0231448,can_be_maintained_for
C0022023,C0205555,enable
C0007584,C0442805,can_be_altered_by
C0007584,C0392756,can_be_altered_by
C0007584,C0007587,can_be_altered_by
C0007587,C0162638,results_from
C0007584,C0334094,can_be_altered_by
C0007584,C0392747,can_be_altered_by
C0205555,C0027882,include
C0205555,C0027061,include
C0205555,C0227525,include
C0205555,C0022131,include
C0162638,C0449913,involved_in
C0018284,C0449913,involved_in
C0036576,C0449913,involved_in
C0376515,C0449913,involved_in
C0038250,C1171322,also_called
C0038250,C0007634,associated_with
C0038250,C0014406,protected_within
C0014406,C0007634,called
C0007634,C0178784,demonstrated_in
C0005953,C0178784,is_an_example_of
C0018956,C0598800,congregate_in
C0598800,C0005953,located_in
C0007634,C0017446,include
C0007634,C1281722,include
C0007634,C0227427,include
C0007634,C0023884,include
C0007634,C0006104,include
C1948047,C3820815,maintain
C0007634,C3820815,maintain
C0038250,C1709634,require
C0038250,C0007589,require
C1171322,C0007589,have
C1171322,C0040300,can maintain
C0040300,C0031227,have
C0444099,C0007634,is_an_example_of
C0017189,C0007634,is_an_example_of
C0040300,C0031227,have
C0014257,C0007634,is_an_example_of
C1171322,C0007634,produce
C0007634,C0729650,are
C0018956,C0556984,are
C0018956,C0007634,replenish
C0018956,C0005953,can be isolated from
C0018956,C0229664,can be isolated from
C0009392,C0018956,induce release of
C0018956,C0005931,are released from
C0018956,C0007634,can be purified based on
C0038250,C0333668,can be used to repopulate
C0013216,C0023418,is used for
C0038250,C0205307,can provide
C0205307,C0005773,correct
C0002895,C0005773,is_a_type_of
C0043544,C0037868,is formed by
C0043544,C0003507,divides to form
C0205102,C0013935,generates
C0007634,C0596508,are known as
C0596508,C0007634,can be induced to differentiate into
C0872076,C0007634,asymmetrically divide to yield
C0872076,C0032659,generate
C0032659,C0205369,eventually generate
C0007634,C0021135,can be cultured
C0007634,C0007634,can be induced to give rise to
C0007634,C0018494,are located in
C0007634,C3854181,are located in
C0007634,C0014520,are located in
C0007634,C0178499,are located near
C0007634,C0227276,are located above
C0007634,C0014239,are located in
C0014239,C0005388,connect
C0014239,C0227525,connect
C0007634,C0220806,are stained with
C0014239,C0220806,are stained with
C0005953,C0018956,contains
C0005953,C1257975,contains
C0001527,C1257975,contains
C1257975,C1136335,are
C1257975,C0162597,can differentiate into
C0162597,C0007301,include
C0162597,C0005931,include
C0162597,C0001527,include
C0162597,C0596981,include
C1257975,C0014239,can be expanded to
C1257975,C3245505,represent
C1179132,C1623047,is needed for
C0007634,C1257974,has given birth to
C0007634,C1257974,has given birth to
C0007634,C1257974,has given birth to
C0007634,C1257974,has given birth to
C0007634,C0010957,can be used to repopulate
C0205615,C0010957,can be used to repopulate
C0007634,C0035139,can be used to construct
C0205615,C0035139,can be used to construct
C0087111,C0010957,exist for restoring
C0010957,C1516240,have
C0027061,C1516240,is_a_type_of
C0027061,C0027051,damaged_after
C0027882,C1516240,is_a_type_of
C0027882,C0038454,damaged_after
C0032659,C1272745,is
C0032659,C1272745,is
C1299586,C0007634,encountered in introducing
C1299586,C0007634,encountered in functionally integrating
C0872076,C0007634,can be generated
C0872076,C0030705,are derived from
C0872076,C0030705,will be implanted into
C0017337,C0205396,have been
C0017337,C1257909,can reprogram
C0007634,C0007634,to achieve
C0017337,C0007589,are introduced into
C0016030,C0007589,are_an_example_of
C0205263,C3146294,are
C2717959,C0030705,are derived from
C0007634,C1425569,can be
C0030281,C0205615,are_a_type_of
C0030281,C0030705,are for
C0007634,C0441472,do not elicit
C0441472,C0007589,would occur if
C0017337,C0007634,confer
C0017337,C0007634,are introduced into
C0007634,C0038250,give rise to
C0038250,C0282637,can be induced to differentiate into
C0205263,C0004015,are
C5574752,C0030664,serves_as_basis_for
C3494264,C0243107,involved_in
C3494264,C0012634,involved_in
C3494264,C0007634,are_a_type_of
C1156187,C0521447,regulates
C1158770,C0521447,regulates
C1705051,C0521447,regulates
C0031843,C0521447,regulate
C1516924,C0027765,are_involved_in
C0887909,C0008546,modulates
C0887909,C1156185,involved_in
C1704259,C1516511,regulate
C1704259,C0008546,regulate
C0220781,C1327307,influence
C2936263,C0020951,is_related_to
C1655731,C0162534,is_for
C0014139,C0037083,activates
C0014139,C0037083,regulates
C0014139,C1155494,modulates
C0004391,C0086418,has_aspect
C0004391,C0012634,has_aspect
C0004391,C0205463,has_aspect
C0004391,C0031843,has_aspect
C0205100,C0678594,has_property
C0205100,C0031843,has_property
C0014239,C0029237,has_organization
C0014239,C0029246,has_organization
C0014239,C1523867,has_relationship_to
C0014609,C0019868,undergoes
C0014609,C0026559,undergoes
C0007582,C0376706,has_basis
C0024501,C0376706,has_basis
C1155342,C4505258,controls
C0014239,C0441712,has_underlying_mechanisms
C2244223,C0441712,has_underlying_mechanisms
C0004391,C0543484,involves
C0004391,C0005572,involves
C0007634,C0441712,has_aspect
C0007634,C0686907,has_aspect
C0025255,C0029237,has_property
C0025255,C1167250,has_component
C0003737,C0026528,has_principle
C0003737,C0029246,emphasizes
C0208355,C0441712,is_a
C0004391,C0441712,is_a
C1523935,C0729650,focuses_on
C1523935,C0729650,focuses_on
C0025519,C0162638,has_circuitry_with
C3826603,C0596290,has_interplay_with
C3826603,C0007587,has_interplay_with
C0596290,C0007587,has_interplay_with
C0025519,C0006826,linked_to
C0026237,C0025519,has_function
C0026237,C0870705,has_property
C0026237,C0031843,has_property
C1326316,C0814812,is_a_topic_of
C0007634,C0814812,is_a_topic_of
C0026237,C0007634,role_in
C0026237,C3548493,associated_with
C0037080,C0596290,control
C0037083,C0334094,associated_with
C1704259,C3271765,is_a_type_of
C0018284,C0037083,associated_with
C0206364,C0037083,associated_with
C0037080,C0006826,dysregulated_in
C0038250,C0007589,involved_in
C0038250,C0034963,involved_in
C0038250,C0678558,involved_in
C0038250,C1155711,exhibit
C0038250,C0038250,is_a_type_of
C0007634,C0038250,is_a_process_of
C0017263,C0596290,regulates
C0017263,C0007589,regulates
C0872076,C0017263,undergoes
C0596508,C4042875,associated_with
C0596508,C0227099,associated_with
C0599732,C0007587,associated_with
C0599732,C0000934,associated_with
C0007587,C0000934,associated_with
C1704259,C0007587,associated_with
C0030664,C1314792,understands
C0007634,C0012634,associated_with
C0007634,C0220912,give_rise_to
C0015127,C0012634,refers_to
C0314657,C0020538,causes
C0314657,C0011847,causes
C0314657,C0006826,causes
C0014406,C0020538,causes
C0014406,C0011847,causes
C0014406,C0006826,causes
C0314603,C0012634,underlie
C0699748,C0012634,refers_to
C0012634,C0007634,account_for
C0007634,C0000768,give_rise_to
C0000768,C0012634,characterize
C0015127,C0012634,explains
C0699748,C0005941,describes
C0012634,C0012634,essential_for
C0012634,C0039798,basis_for
C0012634,C1280500,basis_for
C0030664,C0013227,provides
C0334866,C0040300,identify
C0334866,C1515926,identify
C0334866,C4054467,use
C4054467,C0031843,define
C0031843,C0007634,occur_in
C0031843,C3263722,are_response_to
C0000768,C0000768,induce
C0000768,C0000768,induce
C0007634,C0014406,interact_with
C0007634,C0019868,maintains
C0449430,C0000934,cause
C0032101,C0000934,cause
C0000934,C0031843,preserves
C2698977,C0599732,leads_to
C0020488,C0599732,leads_to
C3263722,C0205343,is
C0007634,C0178499,return_to
C0205082,C0205343,results_in
C0205082,C0007587,results_in
C0007587,C0012634,is
C0021027,C0012634,illustrates
C0015127,C0553580,are
C0012634,C0022116,results from
C0012634,C0851162,results from
C0012634,C0040549,results from
C0012634,C0020947,results from
C0007587,C0013936,is a process in
C0007587,C0243107,is a process in
C0007587,C0024501,is a process in
C0599732,C0012634,is the basis of
C1552857,C0007634,discusses
C1552857,C0441712,discusses
C1552857,C0162326,discusses
C2609414,C0205343,includes
C2609414,C0007587,includes
C1552857,C0007634,considers
C1552857,C0733755,concludes with
C1552857,C0007581,concludes with
C0234402,C0205343,causes
C0032101,C0205343,causes
C0007634,C0019868,is in
C0027540,C0007587,is a pathway of
C0162638,C0007587,is a pathway of
C0007634,C4277654,span from
C0007634,C0037176,span to
C0037176,C0031843,results in
C0031843,C0012634,is in
C0242184,C0242184,refers to
C0022116,C0243163,means
C0242184,C0599732,is a cause of
C0022116,C0599732,is a cause of
C0242184,C0030054,deprives tissues of
C0022116,C0030054,deprives tissues of
C0022116,C0678695,results in
C0022116,C0870883,results in
C0264995,C0022116,causes
C0022116,C0242184,is a cause of
C0242184,C0005767,results from
C0005767,C0012634,is in
C0242184,C1516240,results from
C1516240,C0002871,is associated with
C1516240,C0007018,is associated with
C3245505,C0001869,include
C3245505,C0021576,include
C3245505,C0007018,include
C3245505,C0003947,include
C3245505,C0239059,include
C3245505,C0001962,include
C3245505,C0013227,include
C0013227,C0599732,can cause
C0013227,C4552279,can cause
C0439861,C0600688,can be
C0439861,C0017725,include
C0439861,C0036140,include
